"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27030";"ANADIA";"48";"7";"Deputado Estadual";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"2";"0";"2";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27235";"CACIMBINHAS";"46";"7";"Deputado Estadual";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682209";"PARTIDO ISOLADO";"PL";"N";"1";"0";"1";"19";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27073";"ATALAIA";"6";"7";"Deputado Estadual";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685200";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"0";"0";"0";"0";"74";"2"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"1";"7";"Deputado Estadual";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"119";"0";"119";"100";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27731";"JARAMATAIA";"44";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682282";"PARTIDO ISOLADO";"PSB";"N";"0";"0";"0";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28592";"SANTANA DO IPANEMA";"19";"6";"Deputado Federal";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683392";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"19";"0";"19";"927";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28576";"SANTA LUZIA DO NORTE";"8";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"9";"0";"9";"8";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28410";"PIRANHAS";"40";"7";"Deputado Estadual";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683432";"PARTIDO ISOLADO";"MDB";"N";"613";"0";"613";"7405";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28835";"TRAIPU";"20";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683403";"PARTIDO ISOLADO";"PSB";"N";"5";"0";"5";"452";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27022";"PARICONHA";"39";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681369";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27294";"CAMPO GRANDE";"20";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683446";"PARTIDO ISOLADO";"MDB";"N";"57";"0";"57";"294";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27499";"DOIS RIACHOS";"46";"7";"Deputado Estadual";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682707";"PARTIDO ISOLADO";"AVANTE";"N";"3";"0";"3";"28";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27006";"PARIPUEIRA";"17";"6";"Deputado Federal";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681588";"PARTIDO ISOLADO";"UNIÃO";"N";"10";"0";"10";"693";"0";"1"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27430";"COQUEIRO SECO";"8";"7";"Deputado Estadual";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685293";"PARTIDO ISOLADO";"PMB";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"54";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683395";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"142";"0";"142";"3691";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28738";"SÃO MIGUEL DOS MILAGRES";"12";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681610";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"7";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28371";"PILAR";"8";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681297";"PARTIDO ISOLADO";"PSTU";"N";"4";"0";"4";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28754";"SÃO SEBASTIÃO";"49";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681565";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"69";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28290";"PASSO DE CAMARAGIBE";"12";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683368";"PRA FRENTE ALAGOAS";"PSD / REPUBLICANOS / PATRIOTA";"N";"0";"0";"0";"3125";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28355";"PIAÇABUÇU";"13";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681702";"PARTIDO ISOLADO";"PP";"N";"71";"0";"71";"3826";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27049";"ESTRELA DE ALAGOAS";"46";"7";"Deputado Estadual";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685200";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"0";"0";"0";"0";"15";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27219";"BRANQUINHA";"9";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"684";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28657";"SÃO JOSÉ DA LAJE";"16";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681610";"FEDERAÇÃO";"PT / PV / PC do B";"N";"2";"0";"2";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27030";"ANADIA";"48";"7";"Deputado Estadual";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685293";"PARTIDO ISOLADO";"PMB";"N";"1";"0";"1";"1";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28738";"SÃO MIGUEL DOS MILAGRES";"12";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683386";"PARTIDO ISOLADO";"PSD";"N";"4";"0";"4";"330";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28738";"SÃO MIGUEL DOS MILAGRES";"12";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681565";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"27";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27499";"DOIS RIACHOS";"46";"3";"Governador";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683429";"ALAGOAS SEGUE EM FRENTE";"PRTB / PROS";"N";"0";"0";"0";"1";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28193";"OLIVENÇA";"19";"7";"Deputado Estadual";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683424";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27359";"CARNEIROS";"19";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681295";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"5";"0";"5";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28258";"PALMEIRA DOS ÍNDIOS";"10";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28614";"SANTANA DO MUNDAÚ";"21";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684697";"PARTIDO ISOLADO";"PMN";"N";"2";"0";"2";"4";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28134";"OLHO D ÁGUA DAS FLORES";"11";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681565";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"59";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28410";"PIRANHAS";"40";"3";"Governador";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683429";"ALAGOAS SEGUE EM FRENTE";"PRTB / PROS";"N";"0";"0";"0";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28932";"TEOTÔNIO VILELA";"34";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681497";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"39";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28355";"PIAÇABUÇU";"13";"7";"Deputado Estadual";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685200";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"0";"0";"0";"0";"2";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28258";"PALMEIRA DOS ÍNDIOS";"10";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001683443";"FEDERAÇÃO";"REDE / PSOL";"N";"5";"0";"5";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"2";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001683443";"FEDERAÇÃO";"REDE / PSOL";"N";"19";"0";"19";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27936";"MARECHAL DEODORO";"26";"6";"Deputado Federal";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685279";"PARTIDO ISOLADO";"PMB";"N";"2";"0";"2";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28614";"SANTANA DO MUNDAÚ";"21";"7";"Deputado Estadual";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681610";"FEDERAÇÃO";"PT / PV / PC do B";"N";"45";"0";"45";"157";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28932";"TEOTÔNIO VILELA";"34";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682661";"PARTIDO ISOLADO";"PP";"N";"557";"0";"557";"8411";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27014";"ÁGUA BRANCA";"39";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682661";"PARTIDO ISOLADO";"PP";"N";"129";"0";"129";"619";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27570";"GIRAU DO PONCIANO";"44";"6";"Deputado Federal";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683392";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"82";"0";"82";"3123";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27456";"CORURIPE";"7";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681296";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"11";"0";"11";"23";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27537";"FELIZ DESERTO";"7";"6";"Deputado Federal";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681588";"PARTIDO ISOLADO";"UNIÃO";"N";"2";"0";"2";"35";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27910";"MARAVILHA";"50";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"6";"0";"6";"4";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27979";"MAR VERMELHO";"5";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683403";"PARTIDO ISOLADO";"PSB";"N";"0";"0";"0";"42";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28134";"OLHO D ÁGUA DAS FLORES";"11";"7";"Deputado Estadual";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683375";"PARTIDO ISOLADO";"PSD";"N";"14";"0";"14";"147";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28592";"SANTANA DO IPANEMA";"19";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"99";"0";"99";"369";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"1";"6";"Deputado Federal";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684660";"PARTIDO ISOLADO";"PTB";"N";"39";"0";"39";"910";"0";"11"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27570";"GIRAU DO PONCIANO";"44";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"41";"0";"41";"39";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27049";"ESTRELA DE ALAGOAS";"46";"3";"Governador";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683429";"ALAGOAS SEGUE EM FRENTE";"PRTB / PROS";"N";"0";"0";"0";"1";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28517";"QUEBRANGULO";"28";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681702";"PARTIDO ISOLADO";"PP";"N";"27";"0";"27";"1297";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27650";"INHAPI";"39";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"30";"0";"30";"30";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28797";"TANQUE D ARCA";"48";"7";"Deputado Estadual";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683375";"PARTIDO ISOLADO";"PSD";"N";"5";"0";"5";"66";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27472";"DELMIRO GOUVEIA";"40";"7";"Deputado Estadual";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682209";"PARTIDO ISOLADO";"PL";"N";"12";"0";"12";"442";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28754";"SÃO SEBASTIÃO";"49";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"18";"0";"18";"990";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28738";"SÃO MIGUEL DOS MILAGRES";"12";"6";"Deputado Federal";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683392";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"19";"0";"19";"1887";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27065";"JEQUIÁ DA PRAIA";"18";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683368";"PRA FRENTE ALAGOAS";"PSD / REPUBLICANOS / PATRIOTA";"N";"0";"0";"0";"693";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27693";"JACUÍPE";"14";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682661";"PARTIDO ISOLADO";"PP";"N";"26";"0";"26";"540";"0";"0"
